ID,#ofRT,HashTags,TweetId,Date,TweetText,URLs,User,Numbers
492,1,,8.63592209244926E+017,2017-05-14 03:09:42,"The Democratic Party today is not the Democratic Party from 100-150 years ago, same with the Republican Party...… ",,AlternatFacts,659
243,0,WhitePeople,8.63592001035538E+017,2017-05-14 03:09:12,@SonofLiberty357  are often seen giving donations to the homeless- skin color irrelevant... &amp; It's not the libs folks! Wise up &amp; Stop the hating.,https://twitter.com/i/web/status/863592001035538432,RealChaseTx,658
1766,1,"mutuals, WhitePeople",8.63593306764092E+017,2017-05-14 02:50:49,"It doesn't matter who you are , help love and respect each other  ",,paledenzel,657
614,66,WhitePeople,8.63592308771521E+017,2017-05-14 01:09:09,Dear  be proud of Who You Are and never apologize for it. ,,DumDems,647
819,78,WhitePeople,8.63592494038041E+017,2017-05-14 00:37:09,"Those tweeting about the greatness of  believe they contributed simply by being white.

They are admitting their privilege.",,UnarmedBlack,642
1992,0,WhitePeople,8.63593510024471E+017,2017-05-14 03:15:12,"Dear  please stop seasoning your chicken with water then start complaining about how it's ""too spicy""",,ismaelarod,641
1378,0,Whitepeople,8.63592981730914E+017,2017-05-14 03:13:06,I want to go in the  tag but I'm scared lol ,,cook2020,640
47,514,"WhitePeople, Flint",8.63591837788975E+017,2017-05-14 00:40:05," is trending...ok how about this. 
, Michigan has been without clean water for 1,114 days.… ",,The_BKC,639
232,145,"WhitePeople, BlackPeople",8.63591993368351E+017,2017-05-14 00:58:05,Btw I grew up in NYC where  both  &amp;  got along &amp; we still do.Democrats are the ones that want us fighting each other,,noraconnor89,635
33,0,WhitePeople,8.63591824195076E+017,2017-05-14 03:08:30,"If you're  and anti- black lives matter, lgbtq+, and planned parenthood, we can't be friends. k bye!",,LoLolWhoAreYou,626
186,6,WhitePeople,8.63591954076095E+017,2017-05-14 03:06:58,If we brand all  as racists we are no different than bigots who brand all Muslims as terrorists.,,WhipMeJuarez,625
451,0,"WhitePeople, tcot, WhiteGenocide, AltRight, BLM",8.63592170573505E+017,2017-05-14 03:09:52,"@RapinBill Why I Hate White People - by Eric Allen Bell 

    ",https://ericallenbell.com/2017/02/11/why-i-hate-white-people/,EricAllenBell,623
1342,26,WhitePeople,8.63592953356443E+017,2017-05-13 23:45:10,This trend  ,,Shoegame_Shaq,620
73,1,Whitepeople,8.63591852867453E+017,2017-05-14 03:03:57,When you see  is trending and ur like shit what did we do this time,,mrablugh1,618
70,10,"DIVERSITY, WhitePeople, WhiteGenocide, StandUpForEurope",8.63591851042984E+017,2017-05-03 20:15:07,"🐰 means fewer ,   ",,ATL_K_D,614
373,33,,8.63592102441218E+017,2017-05-14 02:14:02,Sheila Jackson looks good for her age. I guess she was owned by a Democrat because not one Republican owned slaves.… ,,lakeemk,613
524,0,,8.63592232032641E+017,2017-05-14 03:10:07,RT When you see it ,https://twitter.com/ian_mckelvey/status/863547009520750592,KINGxSLQ,611
1317,1,WhitePeople,8.635929314915E+017,2017-05-14 02:38:00, stop buzzing us in your flying machines! ,,DaimonLord,604
145,3,WhitePeople,8.63591918999155E+017,2017-05-14 02:41:58,"This group of  is an embarrassment and representative of the ""maga"" crowd: Let's hope they never breed. ",,Momof15,602
443,15,WhitePeople,8.63592165007602E+017,2017-05-14 01:55:06,Can't relate  ,,Swagsanbaig,598
469,121,WhitePeople,8.6359218752258E+017,2017-05-13 22:50:25,Liberals love promoting racism against ,,TradCon,591
48,215,WhitePeople,8.63591743920407E+017,2017-05-13 23:53:15,Love yourself  ,,LoveOurPeoples,586
1711,0,,8.63593252196426E+017,2017-05-14 03:14:10,What ,https://twitter.com/lxrdkayy/status/863582760182657025,vitahydro,585
118,0,WhitePeople,8.63591888330383E+017,2017-05-14 03:08:45,"Any Dear White People know where I can find some of that  ""PRIVILEGE"" at???",,DeplorableKash,582
540,0,"UFC211, zacbrownbandlive, WangoTango, WhitePeople, CHIvSEA",8.63592245668217E+017,2017-05-14 03:10:10,Ariel Winter Browsin' Houses with BF    Bobby Ryan    Aric,http://oscrape.com/p/208293,Officialoscrape,580
272,0,WhitePeople,8.63592021918761E+017,2017-05-14 03:09:17, cr aged Western civilization and America. They are great people. Why do liberals hate them? I say his as a Latino,,PacoMaga1,574
43,0,"WhitePeople, wtf",8.63591832655208E+017,2017-05-14 03:08:32," At least White Power isn't the trend, like who the fuck even started this one :p.. ",,BRBastion,572
1924,0,,8.63593447046783E+017,2017-05-14 03:14:57,"*murdered millions of native Americans and Africans while forcing the ones who survived to build the foundation of America?
 ",https://twitter.com/i/web/status/863593447046782977,HBtrueWave,568
64,185,,8.63591845317812E+017,2017-05-14 00:59:20,"I have a dream of a nation that people will not be judged by the color of their skin, but by the content of their c… ",,omgness4real,566
2118,0,WhitePeople,8.63593606493417E+017,2017-05-14 03:15:35,It's funny how sensitive conservatives are. It takes one hashtag to trigger them. ,,dustindewayne26,562
542,1,,8.63592245898887E+017,2017-05-14 01:48:51,"I bet, the cops don't know about that. ",https://twitter.com/DTrumpExposed/status/863553289614487553,KevKevEM,561
774,1,,8.63592455781864E+017,2017-05-14 03:10:12,the only good thing about this tag trending is that all the closeted racists and homophobes are getting exposed… ,,BTS_MinYoongiS,559
2060,0,,8.63593559366267E+017,2017-05-14 03:15:24,No it's because of the hat ,https://twitter.com/lxrdkayy/status/863582760182657025,mericanViolence,557
188,0,,8.63591955082686E+017,2017-05-14 03:09:01,Goodnight to everyone whose most valuable possession is either their phone or their sneakers. ,https://twitter.com/PrisonPlanet/status/863537657363738624,WingDynasty,556
486,0,,8.63592203355959E+017,2017-05-14 03:10:00,Because white supremacy is hilarious. ,https://twitter.com/lxrdkayy/status/863582760182657025,cynthiaboaz,551
1576,0,WhitePeople,8.63593146739036E+017,2017-05-14 03:13:45,"Can someone tell me why  is trending, I'm so confused",,eduard01_c,544
9,53,WhitePeople,8.63591703785112E+017,2017-05-14 00:52:21,Dear  &amp; Asians. Sorry if ur overqualified to be a doctor but you're simply not getting into med school… ,,LoveOurPeoples,543
803,0,,8.63592477500093E+017,2017-05-14 03:11:06,I'm sorry but what the fuck are you stupid? Let's ask who the fuck enslaved them you disgusting ignorant entitled pig. How dare you ,https://twitter.com/i/web/status/863592477500092417,laur_uhh,542
1501,1,whitepeople,8.63593090862526E+017,2017-05-14 02:54:45,Me looking at this  💀💀💀 ,,THEMALCOLMALI,540
1123,5,WhitePeople,8.63592753761927E+017,2017-05-14 02:41:31,We have no use for anti-Whites. They hate  but use the White man's inventions daily. ,,RatedRampaige,537
54,0,whitepeople,8.63591746269086E+017,2017-05-14 03:08:11,"I am a white male, and I find all the people using the  hash to be deplorable. Shame.",,DexterousTom,531
927,0,whitepeople,8.63592600154014E+017,2017-05-14 03:11:35,"This  loves your tweet! Evolve people. We R all in this together, or we will not survive. This should be an obvious observation. ",https://twitter.com/i/web/status/863592600154013696,haterofgreed,530
1054,0,,8.6359270236511E+017,2017-05-14 03:11:59,"Welp, the American government had him murdered, so I we won't be able to test your stupid hypothesis.... ",https://twitter.com/mikandynothem/status/863536480215379968,Jsullhart,524
1818,0,WhitePeople,8.63593353967006E+017,2017-05-14 03:14:35,Don't have a problem with  unless they're racist or voted for Trump...but that's kind of the same thing,,mericanViolence,520
81,6,WhitePeople,8.63591858378822E+017,2017-05-14 02:53:55,@polNewsForever When  think they're superior ,,trillystonez,519
2080,0,WhitePeople,8.63593575266779E+017,2017-05-14 03:15:27, be crazy.,,LSAT62,506
129,414,WhitePeople,8.63591901970039E+017,2017-05-13 22:54:08,"I'm White Privilege….

 ",,RonnieM3RM,500
61,0,"WhitePeople, IForgotToPackMy, Trump45, InconvenienceAFilm, MAGA, ButtHurtLiberals",8.63591843254108E+017,2017-05-14 03:08:34," ""Liberty University""        ",https://twitter.com/i/web/status/863591843254108160,AngieDaddy69,498
191,28,BackTheBlue,8.63591956743467E+017,2017-05-14 02:40:27,"I'm proud 2 be 
White 
Conservative 
Pro life 
Pro 2A 
Pro Military
and I  

I don't give a sh*t if that offends u ",,ktd101551,496
1614,0,WhitePeople,8.63593178628145E+017,2017-05-14 03:13:53,"Nobody can pull the ""qualified"" excuse on me when we see a Congress full of only  who stink at their job.",,ZakCMcGaugh,493
15,60,"WhitePeople, BlackPeople, TRUMP, MAGA",8.63591703772447E+017,2017-05-14 02:32:01, &amp;  LOVE !  ,,Ir2much4u,492
1362,59,WhitePeople,8.63592967180886E+017,2017-05-13 22:41:42, get 2 scoops of ice cream and everyone else gets 1 scoop.,,fix_not,489
35,0,"WhitePeople, worstpresidentever",8.63591731262099E+017,2017-05-14 03:08:08,Obama killed America and   .  Elected by idiots.,,dmspellman,486
1984,26,"DIVERSITY, WhitePeople, WhiteGenocide, StandUpForEurope",8.63593503372312E+017,2017-05-13 20:44:52,🐰 means fewer .   ,,TheFunEndsNow,483
1386,0,"WhitePeople, BlackPeople, AsianPeople",8.63592989846798E+017,2017-05-14 03:13:08,"This is not about ,   etc. It's a spiritual matter. Many ppl take this as literal/rational… it's beyond.",,Zartha9,481
1888,0,WhitePeople,8.63593418320208E+017,2017-05-14 03:14:50,people dont even know why this is trending and they  still offended by hashtag smfh ,,Ram_poudel1,480
537,10,WhitePeople,8.63592244565168E+017,2017-05-14 02:48:14,"We are back and we are really, really pissed off.  ",,KaiserJames,474
671,40,WhitePeople,8.63592367395402E+017,2017-05-14 02:07:58, is a hashtag Twitter pushes to incite hate. Ignore it.,,JoshhRothenberg,473
970,115,WhitePeople,8.63592629103198E+017,2017-05-13 21:54:43,"Suit up fam, we're taking over this hashtag   ",,RedPilled88,472
932,0,whitepeople,8.6359260302284E+017,2017-05-14 03:11:35,do i even want to know why  is trending?,,ursonate,469
11,68,WhitePeople,8.63591709518725E+017,2017-05-14 02:22:05,"The white people mad about the  hashtag, not realizing it's about a @DefineAmerican documentary, are proving its point. ",,Toonze_,468
1460,5,"Eurovision, WhitePeople",8.63593055474942E+017,2017-05-14 02:41:41,  @chuckschumer America's left boob 😏 ,,MakeamGrate,451
543,297,"WhitePeople, dankmemes",8.63592247203422E+017,2017-05-14 00:29:29,"The ""misunderstood white boy"" starter pack   ",,Slade201192,449
1153,0,"WhitePeople, OrangePeople, MAGA",8.6359278609159E+017,2017-05-14 03:12:19,I dig  but what about  like Don da Con &amp; MAKE ASSHOLES GREAT AGAIN  ,,LubnaArikat,448
919,0,WhitePeople,8.63592590641377E+017,2017-05-14 03:11:33,I'm white and I have a job. Liberals just got triggered.  ,,StygianApothegm,447
16,25,WhitePeople,8.63591813902471E+017,2017-05-14 03:05:42,A Reminder.  ,,BeatoIvy,446
447,0,,8.63592168438542E+017,2017-05-14 03:09:52,Me too ,https://twitter.com/GoodeValorie/status/863585753976012800,timjohnson2345,443
1798,5,WhitePeople,8.63593336459977E+017,2017-05-14 02:30:51,SOMEONE PLEASE TELL ME HOW THIS IS RACIST 🤔🤔🤔  ,,irenalol,442
428,0,,8.63592150444855E+017,2017-05-14 03:09:48,"BOTS: All less than 200 followers, all saying the same thing, all drinking the Kool-aid. ",https://twitter.com/6bird4/status/863578663568191488,LilyNCali,439
1820,0,Whitepeople,8.6359335668072E+017,2017-05-14 03:14:35, and fuck your racist hashtag you racist bastards. ,https://twitter.com/Bigbobbalouie1/status/860296736799150081,Bigbobbalouie1,437
1949,0,,8.63593477942067E+017,2017-05-14 03:15:04,The land belongs to no one. It is controlled by the strong until someone else stronger comes along. ,https://twitter.com/reelsistas/status/863494125554937859,samdamon65,432
5,820,WhitePeople,8.63591701511909E+017,2017-05-14 01:29:48,Hateful liberals are using the hashtag  to promote racism against whites. Yet they claim republicans are the racist ones? 🤔,,OliverWest100,428
1470,181,"WhitePeople, GodBlessAmerica",8.63593065633722E+017,2017-05-13 23:34:08,It is an honor that  get under your skin and is trending..  Wear it as badge of honor people! 👍 🇺🇸 🇺🇸,,Shalom555222,425
2050,0,,8.63593550402929E+017,2017-05-14 03:15:21,"We don't hate all white people, just Trump supporters. Your ancestors owned some of our relatives at one point. Your daughter is beautiful! ",https://twitter.com/i/web/status/863593550402928640,moneyjonze,424
1173,0,WhitePeople,8.63592804550811E+017,2017-05-14 03:12:24,"You know liberal racism has reached the point of insanity when white liberals are being racist to other whites. 
",,riyasharma266,422
149,0,,8.63591922283229E+017,2017-05-14 03:08:53,"Until the color of a man's skin is of no more significance than the color of his eyes, we will not know peace  ",https://twitter.com/i/web/status/863591922283229184,MoMaReen,421
91,0,,8.6359186329448E+017,2017-05-14 03:08:39,Do ppl not realize tht the 2 major parties essentially switched platforms?? Democrats supported the civil rights movement??? ,https://twitter.com/i/web/status/863591863294480384,yourgirlceleste,411
1519,0,WhitePeople,8.63593108910559E+017,2017-05-14 03:13:36, is trending.  Time to make myself mad looking through posts for no reason.,,Autumn_Craiggg,409
1892,0,WhitePeople,8.63593423185621E+017,2017-05-14 03:14:51," are weak, evil liars, thieves, cheaters &amp; deceivers. It's sad they will not accept it! I wish the natives had more fire power!",,itsjusentertain,408
356,60,whitePeople,8.63592084623815E+017,2017-05-14 01:10:11,Obama really really really liked   ,,Brendag38323989,406
79,331,,8.6359185764907E+017,2017-05-14 00:16:15,"I like my skin. It's part of who I am. But it comes w/ unearned privilege and failing to acknowledge it makes you an asshole.

",,harbend,405
304,19,WhitePeople,8.63592040193442E+017,2017-05-14 03:05:20,"Libs are just so desperate to bring back racism and sexism... They even want to rekindle the cold war.
",,LCMarsh2,404
192,137,"Democratic, WhitePeople",8.63591957330764E+017,2017-05-13 23:19:14,"New  Party Rules:
Must be pro abortion
Must be pro socialism
Must hate 
Must rely on Government vs God
Must hate USA",,killerkaush,402
559,0,WhitePeople,8.63592257500459E+017,2017-05-14 03:10:13,Nah.  We're just over being the scapegoat to 's woes.. ,https://twitter.com/riyasharma266/status/863533609499582464,AetherOfLove,399
262,0,"WhitePeople, CantSupportLiberalsOrTerrorists",8.63592016512336E+017,2017-05-14 03:09:16,When Liberals show hate of   it shows their true colors - The color of racism. ,,AricCougar,398
1952,0,,8.63593479515058E+017,2017-05-14 03:15:04,"""Mary, Mary, quite contrary,
How does your garden grow?
With silver bells, and cockle shells,
And pretty maids all in a row..."" ",https://twitter.com/i/web/status/863593479515058177,SMCADMAN,397
194,0,WhitePeople,8.63591957725159E+017,2017-05-14 03:09:02,"@_Makada_ Explain ""racism against .""  Easy to state; provide examples.",,BriereBear,396
1083,61,WhitePeople,8.63592723403637E+017,2017-05-13 23:17:10,"In today's society, there are more black racists than white racists.
",,meathouse60005,394
586,0,,8.6359228398329E+017,2017-05-14 03:10:19,"Those are Jews, you Zionist shill ",https://twitter.com/prisonplanet/status/863538346093576193,newspartan192,392
879,0,WhitePeople,8.63592557628068E+017,2017-05-14 03:11:25,"Not one is standing at the end of a street in any ghetto forcing black ppl n minorities to live in them, but we pay the rent 🤔 ",,ShaunceDupree,390
498,0,,8.63592211358917E+017,2017-05-14 03:10:02,So true!!@Jrwoke ,https://twitter.com/mikandynothem/status/863536480215379968,thomastlcusic,389
720,0,,8.63592413071381E+017,2017-05-14 03:10:50,"After Poles kicked turkish asses during battle of Vienna, Turkey become one of the greatest friends of Poland in history. Never forget ",https://twitter.com/i/web/status/863592413071380482,dite_jan,388
1283,67,,8.63592903506969E+017,2017-05-14 00:53:53,Hey white folks complaining for no goddamn reason: shut the fuck up and read this thread. And tell me I'm wrong.… ,,ltmcdies,387
199,1,WhitePeople,8.63591963546858E+017,2017-05-14 03:06:46,"Some  who are elected President, get caught doing what they shouldn't have been doing... ",,ustankk,386
109,85,WhitePeople,8.63591884286984E+017,2017-05-13 23:44:29,"Dear  and every people. If this pisses you off, you're probably racist. ",,ustankk,383
741,1,WhitePeople,8.63592428304912E+017,2017-05-14 03:01:10, invented basketball.,,trumpocrat,376
933,1,WhitePeople,8.63592603299742E+017,2017-05-14 02:32:32,see  trending... yep exactly what i thought it was *walks right back out* ,,jordantylandyln,373
289,285,,8.63592032874508E+017,2017-05-14 00:43:03,Democrat Party has always been the racist party. They use identity politics to pull our chains and divide us for po… ,,meathouse60005,362
2107,0,WhitePeople,8.63593597546791E+017,2017-05-14 03:15:33, being a hashtag got some in their feelings.,,lwinmusic,359
94,1,"NationalSocialist, WhitePeople",8.63591867237138E+017,2017-05-14 03:00:06,"""Where like begets like there will be harmony,"" runs an old  adage
… ",,finnationalist,358
544,0,WhitePeople,8.63592245575827E+017,2017-05-14 03:10:10," @realDonaldTrump @Scavino45 @PressSec 

Let's Make America Great Again, together! 🇺🇸 ",,CaptDeplorable,356
2017,0,WhitePeople,8.63593522036953E+017,2017-05-14 03:15:15,"

You will not replace us ",https://twitter.com/Rw_LOVE_Squad/status/863589313333923841,WeAreWatching1,354
604,6,"WhitePeople, IForgotToPackMy, Trump45, InconvenienceAFilm, MAGA, ButtHurtLiberals",8.63592299594469E+017,2017-05-13 23:18:16," ""Liberty University""     … ",,chazmology777,349
1012,1,whitePeople,8.63592666449236E+017,2017-05-14 02:52:38,"White People tweeting about  making it trend and blaming it on the left, beautiful.",,JDVandersnoot,346
795,0,,8.63592470642389E+017,2017-05-14 03:11:04,"Liberalism has taken on a new shape, now what was reality and made sense is now hypocritical and deserves impeachment😂 be careful liberals! ",https://twitter.com/i/web/status/863592470642388992,JKBoyer77,342
658,0,whitepeople,8.63592357182153E+017,2017-05-14 03:10:37,I'm pro diversity so fuck  am I right?,,chase_wsu,341
14,0,"Eurovision, UFC211, Portugal, WhitePeople",8.63591711842247E+017,2017-05-14 03:08:03,Hillary Clinton - a true story of murder   i   ,http://www.youtube.com/watch?v=_g_WVWjQ-8Q,VannessaNivaldo,339
1449,0,whitepeople,8.63593045706625E+017,2017-05-14 03:13:21,@Rambobiggs @slice6467  keep stock trading. Buy $BVTK and you will be rich. Most undervalued stock on the OTC. ,https://twitter.com/i/web/status/863593045706625025,iseki_online,328
904,11,,8.635925787254E+017,2017-05-14 02:42:14,There is not one law that affords White people rights that are denied to non-whites. Institutional racism doesn't exist. ,,EsotericFrogGod,324
396,0,"WhitePeople, BLM",8.6359212433963E+017,2017-05-14 03:09:41,@Stevenwhirsch99 @Shalom555222 People RT  &amp;  are racists . What happened to skin color doesn't matter?  bcuz they protect &amp; serve ALL LIVES,https://twitter.com/i/web/status/863592124339630080,Natashasjam,323
731,14,"WhitePeople, WhitePeople",8.63592421636158E+017,2017-05-14 02:03:39,"This belongs on .
Apparently if you know  benefit from white supremacy you hate white peopl… ",,MountainCrone,321
85,979,WhitePeople,8.6359186162101E+017,2017-05-13 23:36:00,"For someone who loves ""diversity"" so much, Macron has a lot of  on his campaign staff. ",,somedaygirl,317
930,0,,8.63592601877975E+017,2017-05-14 03:11:35,Turns oven on broil. Places laptop inside ,https://twitter.com/hotfiyastarter/status/863556632072118272,DaKcStork,316
1467,0,,8.63593063259746E+017,2017-05-14 03:13:25,As you should be unlike everybody else you're the first person I've seen say this ,https://twitter.com/melindaqrey/status/863592566327042048,MelaninMManson,315
38,0,whitepeople,8.63591734000931E+017,2017-05-14 03:08:08,Anti-White Bots Trying to Take Over Twitter's   via @wordpressdotcom,https://saboteur365.wordpress.com/2017/05/13/anti-white-bots-trying-to-take-over-twitters-whitepeople/,saboteur365,312
1312,0,WhitePeople,8.63592925367722E+017,2017-05-14 03:12:52,"We're dying, but that's okay, this is symbolic for how @MoveOn and @TheDemocrats want  to die anyway. ",,HomeboyDagga,311
1498,0,WhitePeople,8.63593088949916E+017,2017-05-14 03:13:31,I hate them ,,BengalDesigns,310
268,12,WhitePeople,8.63592020379669E+017,2017-05-14 02:22:26,  Don't let the barbarians destroy what your ancestors built.  Stand up WhitePeople.  The time is now. ,,American12310,307
1292,0,WhitePeople,8.63592913644601E+017,2017-05-14 03:12:50,White women tired of your disrespect fuckoooffffff ,,Felisha83819049,305
473,0,,8.63592190018114E+017,2017-05-14 03:09:57,this isn't funny but it's funny ,https://twitter.com/adinb0ss/status/863546943435407360,blaxxjalapenos,304
2091,1,WhitePeople,8.63593580841112E+017,2017-05-13 22:18:21,Most  don't hate anybody. But they are not going to be guilted out of their Countries or Possessions. They owe us nothing.,,nanaluvsthree3,303
1328,0,WhitePeople,8.63592940479885E+017,2017-05-14 03:12:56,";

Oh wait... ",https://twitter.com/NorthernILAlive/status/863589572176781312,RedPilled88,300
57,1,"WhitePeople, DannyWilliams, AfricanAmericans",8.63591843853992E+017,2017-05-14 02:46:32," like @billclinton had kids named  and didnt own up to him, yet many  voted for his wife.",,JaynePenelope,299
257,21,WhitePeople,8.6359201170165E+017,2017-05-14 02:15:17,"Dear 

You realize there are organizations that exist whose purpose is to PROFIT off of YOUR GUILT don'… ",,lakeemk,298
65,685,,8.63591756939526E+017,2017-05-13 23:28:35,I'm pretty sure Martin Luther King Jr's dream did not include miserable liberal Democrats inciting hatred against… ,,AnnAdki61964612,294
1540,1,"LoveMyPOTUS, WhitePeople, HappySaturday",8.63593123192209E+017,2017-05-13 23:36:08,"2 scoops of choc chip cookie dough! In honor of MY @POTUS !
   ",,9975Ts,291
425,0,WhitePeople,8.63592150096806E+017,2017-05-14 03:09:48,"There was no murder , stealing or rape before white people came along there was world peace and everyone could fly. ",,jojoofu1,289
1925,0,WhitePeople,8.63593447843914E+017,2017-05-14 03:14:57,hate yall ,,fireflyphiI,288
65,45,WhitePeople,8.63591844592144E+017,2017-05-14 00:19:09,The people saying that  aren't responsible for speaking out against racism are the same ones that want all Muslims to apologize.,,thewobbleeffect,284
